station,region,lat_req,lon_req,lat_actual,lon_actual,date,sst_c
진도,서해,34.3781,126.3081,34.3750,126.3750,1999-06-01,18.6360
진도,서해,34.3781,126.3081,34.3750,126.3750,1999-07-01,21.6810
진도,서해,34.3781,126.3081,34.3750,126.3750,1999-08-01,23.6268
진도,서해,34.3781,126.3081,34.3750,126.3750,1999-09-01,23.8900
진도,서해,34.3781,126.3081,34.3750,126.3750,1999-10-01,20.9794
진도,서해,34.3781,126.3081,34.3750,126.3750,1999-11-01,15.8613
진도,서해,34.3781,126.3081,34.3750,126.3750,1999-12-01,12.8026
진도,서해,34.3781,126.3081,34.3750,126.3750,2000-01-01,12.3932
진도,서해,34.3781,126.3081,34.3750,126.3750,2000-02-01,12.0855
진도,서해,34.3781,126.3081,34.3750,126.3750,2000-03-01,9.6103
진도,서해,34.3781,126.3081,34.3750,126.3750,2000-04-01,10.7077
진도,서해,34.3781,126.3081,34.3750,126.3750,2000-05-01,13.6771
진도,서해,34.3781,126.3081,34.3750,126.3750,2000-06-01,18.5430
진도,서해,34.3781,126.3081,34.3750,126.3750,2000-07-01,23.0787
진도,서해,34.3781,126.3081,34.3750,126.3750,2000-08-01,26.5965
진도,서해,34.3781,126.3081,34.3750,126.3750,2000-09-01,23.0030
진도,서해,34.3781,126.3081,34.3750,126.3750,2000-10-01,20.0574
진도,서해,34.3781,126.3081,34.3750,126.3750,2000-11-01,16.8030
진도,서해,34.3781,126.3081,34.3750,126.3750,2000-12-01,14.1581
진도,서해,34.3781,126.3081,34.3750,126.3750,2001-01-01,12.7623
진도,서해,34.3781,126.3081,34.3750,126.3750,2001-02-01,10.9443
진도,서해,34.3781,126.3081,34.3750,126.3750,2001-03-01,11.0039
진도,서해,34.3781,126.3081,34.3750,126.3750,2001-04-01,12.6127
진도,서해,34.3781,126.3081,34.3750,126.3750,2001-05-01,15.0994
진도,서해,34.3781,126.3081,34.3750,126.3750,2001-06-01,18.6557
진도,서해,34.3781,126.3081,34.3750,126.3750,2001-07-01,24.2577
진도,서해,34.3781,126.3081,34.3750,126.3750,2001-08-01,27.2806
진도,서해,34.3781,126.3081,34.3750,126.3750,2001-09-01,24.2957
진도,서해,34.3781,126.3081,34.3750,126.3750,2001-10-01,20.0797
진도,서해,34.3781,126.3081,34.3750,126.3750,2001-11-01,16.4257
진도,서해,34.3781,126.3081,34.3750,126.3750,2001-12-01,13.8465
진도,서해,34.3781,126.3081,34.3750,126.3750,2002-01-01,12.3910
진도,서해,34.3781,126.3081,34.3750,126.3750,2002-02-01,11.3486
진도,서해,34.3781,126.3081,34.3750,126.3750,2002-03-01,10.4116
진도,서해,34.3781,126.3081,34.3750,126.3750,2002-04-01,12.1123
진도,서해,34.3781,126.3081,34.3750,126.3750,2002-05-01,14.9071
진도,서해,34.3781,126.3081,34.3750,126.3750,2002-06-01,19.8687
진도,서해,34.3781,126.3081,34.3750,126.3750,2002-07-01,21.8048
진도,서해,34.3781,126.3081,34.3750,126.3750,2002-08-01,24.6626
진도,서해,34.3781,126.3081,34.3750,126.3750,2002-09-01,22.8247
진도,서해,34.3781,126.3081,34.3750,126.3750,2002-10-01,20.1781
진도,서해,34.3781,126.3081,34.3750,126.3750,2002-11-01,16.2537
진도,서해,34.3781,126.3081,34.3750,126.3750,2002-12-01,14.1003
진도,서해,34.3781,126.3081,34.3750,126.3750,2003-01-01,12.7826
진도,서해,34.3781,126.3081,34.3750,126.3750,2003-02-01,11.8879
진도,서해,34.3781,126.3081,34.3750,126.3750,2003-03-01,11.7797
진도,서해,34.3781,126.3081,34.3750,126.3750,2003-04-01,11.5027
진도,서해,34.3781,126.3081,34.3750,126.3750,2003-05-01,14.9406
진도,서해,34.3781,126.3081,34.3750,126.3750,2003-06-01,18.2820
진도,서해,34.3781,126.3081,34.3750,126.3750,2003-07-01,21.4748
진도,서해,34.3781,126.3081,34.3750,126.3750,2003-08-01,23.6319
진도,서해,34.3781,126.3081,34.3750,126.3750,2003-09-01,22.9117
진도,서해,34.3781,126.3081,34.3750,126.3750,2003-10-01,19.7500
진도,서해,34.3781,126.3081,34.3750,126.3750,2003-11-01,17.1733
진도,서해,34.3781,126.3081,34.3750,126.3750,2003-12-01,14.2074
진도,서해,34.3781,126.3081,34.3750,126.3750,2004-01-01,11.8481
진도,서해,34.3781,126.3081,34.3750,126.3750,2004-02-01,10.8469
진도,서해,34.3781,126.3081,34.3750,126.3750,2004-03-01,11.8723
진도,서해,34.3781,126.3081,34.3750,126.3750,2004-04-01,12.3563
진도,서해,34.3781,126.3081,34.3750,126.3750,2004-05-01,14.9723
진도,서해,34.3781,126.3081,34.3750,126.3750,2004-06-01,19.3050
진도,서해,34.3781,126.3081,34.3750,126.3750,2004-07-01,23.3935
진도,서해,34.3781,126.3081,34.3750,126.3750,2004-08-01,26.9468
진도,서해,34.3781,126.3081,34.3750,126.3750,2004-09-01,23.5407
진도,서해,34.3781,126.3081,34.3750,126.3750,2004-10-01,19.4281
진도,서해,34.3781,126.3081,34.3750,126.3750,2004-11-01,16.7787
진도,서해,34.3781,126.3081,34.3750,126.3750,2004-12-01,15.4684
진도,서해,34.3781,126.3081,34.3750,126.3750,2005-01-01,12.9058
진도,서해,34.3781,126.3081,34.3750,126.3750,2005-02-01,12.0093
진도,서해,34.3781,126.3081,34.3750,126.3750,2005-03-01,10.0694
진도,서해,34.3781,126.3081,34.3750,126.3750,2005-04-01,12.5547
진도,서해,34.3781,126.3081,34.3750,126.3750,2005-05-01,15.5432
진도,서해,34.3781,126.3081,34.3750,126.3750,2005-06-01,19.7183
진도,서해,34.3781,126.3081,34.3750,126.3750,2005-07-01,23.5448
진도,서해,34.3781,126.3081,34.3750,126.3750,2005-08-01,25.4100
진도,서해,34.3781,126.3081,34.3750,126.3750,2005-09-01,23.7620
진도,서해,34.3781,126.3081,34.3750,126.3750,2005-10-01,20.6365
진도,서해,34.3781,126.3081,34.3750,126.3750,2005-11-01,16.7613
진도,서해,34.3781,126.3081,34.3750,126.3750,2005-12-01,13.7442
진도,서해,34.3781,126.3081,34.3750,126.3750,2006-01-01,11.4271
진도,서해,34.3781,126.3081,34.3750,126.3750,2006-02-01,10.7946
진도,서해,34.3781,126.3081,34.3750,126.3750,2006-03-01,10.7494
진도,서해,34.3781,126.3081,34.3750,126.3750,2006-04-01,11.1720
진도,서해,34.3781,126.3081,34.3750,126.3750,2006-05-01,13.7055
진도,서해,34.3781,126.3081,34.3750,126.3750,2006-06-01,17.6553
진도,서해,34.3781,126.3081,34.3750,126.3750,2006-07-01,22.2281
진도,서해,34.3781,126.3081,34.3750,126.3750,2006-08-01,26.8903
진도,서해,34.3781,126.3081,34.3750,126.3750,2006-09-01,23.6773
진도,서해,34.3781,126.3081,34.3750,126.3750,2006-10-01,21.2484
진도,서해,34.3781,126.3081,34.3750,126.3750,2006-11-01,18.2213
진도,서해,34.3781,126.3081,34.3750,126.3750,2006-12-01,13.8090
진도,서해,34.3781,126.3081,34.3750,126.3750,2007-01-01,11.3768
진도,서해,34.3781,126.3081,34.3750,126.3750,2007-02-01,10.5968
진도,서해,34.3781,126.3081,34.3750,126.3750,2007-03-01,10.4581
진도,서해,34.3781,126.3081,34.3750,126.3750,2007-04-01,11.2363
진도,서해,34.3781,126.3081,34.3750,126.3750,2007-05-01,14.3113
진도,서해,34.3781,126.3081,34.3750,126.3750,2007-06-01,18.2257
진도,서해,34.3781,126.3081,34.3750,126.3750,2007-07-01,22.0323
진도,서해,34.3781,126.3081,34.3750,126.3750,2007-08-01,26.6281
진도,서해,34.3781,126.3081,34.3750,126.3750,2007-09-01,24.0303
진도,서해,34.3781,126.3081,34.3750,126.3750,2007-10-01,20.0819
진도,서해,34.3781,126.3081,34.3750,126.3750,2007-11-01,14.2417
진도,서해,34.3781,126.3081,34.3750,126.3750,2007-12-01,13.0271
진도,서해,34.3781,126.3081,34.3750,126.3750,2008-01-01,11.9897
진도,서해,34.3781,126.3081,34.3750,126.3750,2008-02-01,10.6886
진도,서해,34.3781,126.3081,34.3750,126.3750,2008-03-01,9.7103
진도,서해,34.3781,126.3081,34.3750,126.3750,2008-04-01,12.0543
진도,서해,34.3781,126.3081,34.3750,126.3750,2008-05-01,14.8545
진도,서해,34.3781,126.3081,34.3750,126.3750,2008-06-01,17.6493
진도,서해,34.3781,126.3081,34.3750,126.3750,2008-07-01,23.5203
진도,서해,34.3781,126.3081,34.3750,126.3750,2008-08-01,25.6942
진도,서해,34.3781,126.3081,34.3750,126.3750,2008-09-01,23.9587
진도,서해,34.3781,126.3081,34.3750,126.3750,2008-10-01,19.8710
진도,서해,34.3781,126.3081,34.3750,126.3750,2008-11-01,15.6493
진도,서해,34.3781,126.3081,34.3750,126.3750,2008-12-01,12.9461
진도,서해,34.3781,126.3081,34.3750,126.3750,2009-01-01,11.6187
진도,서해,34.3781,126.3081,34.3750,126.3750,2009-02-01,11.2414
진도,서해,34.3781,126.3081,34.3750,126.3750,2009-03-01,11.6335
진도,서해,34.3781,126.3081,34.3750,126.3750,2009-04-01,12.4647
진도,서해,34.3781,126.3081,34.3750,126.3750,2009-05-01,14.5816
진도,서해,34.3781,126.3081,34.3750,126.3750,2009-06-01,18.5387
진도,서해,34.3781,126.3081,34.3750,126.3750,2009-07-01,22.7358
진도,서해,34.3781,126.3081,34.3750,126.3750,2009-08-01,23.7581
진도,서해,34.3781,126.3081,34.3750,126.3750,2009-09-01,22.3650
진도,서해,34.3781,126.3081,34.3750,126.3750,2009-10-01,19.0313
진도,서해,34.3781,126.3081,34.3750,126.3750,2009-11-01,16.6203
진도,서해,34.3781,126.3081,34.3750,126.3750,2009-12-01,14.3319
진도,서해,34.3781,126.3081,34.3750,126.3750,2010-01-01,12.0006
진도,서해,34.3781,126.3081,34.3750,126.3750,2010-02-01,10.2939
진도,서해,34.3781,126.3081,34.3750,126.3750,2010-03-01,11.0897
진도,서해,34.3781,126.3081,34.3750,126.3750,2010-04-01,12.2170
진도,서해,34.3781,126.3081,34.3750,126.3750,2010-05-01,14.1877
진도,서해,34.3781,126.3081,34.3750,126.3750,2010-06-01,19.2757
진도,서해,34.3781,126.3081,34.3750,126.3750,2010-07-01,22.6094
진도,서해,34.3781,126.3081,34.3750,126.3750,2010-08-01,25.7255
진도,서해,34.3781,126.3081,34.3750,126.3750,2010-09-01,22.7380
진도,서해,34.3781,126.3081,34.3750,126.3750,2010-10-01,18.1842
진도,서해,34.3781,126.3081,34.3750,126.3750,2010-11-01,15.4180
진도,서해,34.3781,126.3081,34.3750,126.3750,2010-12-01,12.3955
진도,서해,34.3781,126.3081,34.3750,126.3750,2011-01-01,12.6529
진도,서해,34.3781,126.3081,34.3750,126.3750,2011-02-01,10.2296
진도,서해,34.3781,126.3081,34.3750,126.3750,2011-03-01,9.5142
진도,서해,34.3781,126.3081,34.3750,126.3750,2011-04-01,10.8310
진도,서해,34.3781,126.3081,34.3750,126.3750,2011-05-01,13.8665
진도,서해,34.3781,126.3081,34.3750,126.3750,2011-06-01,16.8800
진도,서해,34.3781,126.3081,34.3750,126.3750,2011-07-01,23.5132
진도,서해,34.3781,126.3081,34.3750,126.3750,2011-08-01,23.0084
진도,서해,34.3781,126.3081,34.3750,126.3750,2011-09-01,21.3370
진도,서해,34.3781,126.3081,34.3750,126.3750,2011-10-01,18.1671
진도,서해,34.3781,126.3081,34.3750,126.3750,2011-11-01,16.0200
진도,서해,34.3781,126.3081,34.3750,126.3750,2011-12-01,13.5387
진도,서해,34.3781,126.3081,34.3750,126.3750,2012-01-01,12.5800
진도,서해,34.3781,126.3081,34.3750,126.3750,2012-02-01,10.4331
진도,서해,34.3781,126.3081,34.3750,126.3750,2012-03-01,10.1790
진도,서해,34.3781,126.3081,34.3750,126.3750,2012-04-01,11.4460
진도,서해,34.3781,126.3081,34.3750,126.3750,2012-05-01,14.3716
진도,서해,34.3781,126.3081,34.3750,126.3750,2012-06-01,19.1637
진도,서해,34.3781,126.3081,34.3750,126.3750,2012-07-01,23.3481
진도,서해,34.3781,126.3081,34.3750,126.3750,2012-08-01,23.1935
진도,서해,34.3781,126.3081,34.3750,126.3750,2012-09-01,21.1573
진도,서해,34.3781,126.3081,34.3750,126.3750,2012-10-01,18.7694
진도,서해,34.3781,126.3081,34.3750,126.3750,2012-11-01,14.9200
진도,서해,34.3781,126.3081,34.3750,126.3750,2012-12-01,13.5458
진도,서해,34.3781,126.3081,34.3750,126.3750,2013-01-01,11.8174
진도,서해,34.3781,126.3081,34.3750,126.3750,2013-02-01,9.8871
진도,서해,34.3781,126.3081,34.3750,126.3750,2013-03-01,8.9861
진도,서해,34.3781,126.3081,34.3750,126.3750,2013-04-01,11.1290
진도,서해,34.3781,126.3081,34.3750,126.3750,2013-05-01,14.3068
진도,서해,34.3781,126.3081,34.3750,126.3750,2013-06-01,17.9293
진도,서해,34.3781,126.3081,34.3750,126.3750,2013-07-01,22.8429
진도,서해,34.3781,126.3081,34.3750,126.3750,2013-08-01,25.3174
진도,서해,34.3781,126.3081,34.3750,126.3750,2013-09-01,21.5947
진도,서해,34.3781,126.3081,34.3750,126.3750,2013-10-01,18.5719
진도,서해,34.3781,126.3081,34.3750,126.3750,2013-11-01,15.6920
진도,서해,34.3781,126.3081,34.3750,126.3750,2013-12-01,13.4503
진도,서해,34.3781,126.3081,34.3750,126.3750,2014-01-01,12.4084
진도,서해,34.3781,126.3081,34.3750,126.3750,2014-02-01,11.3189
진도,서해,34.3781,126.3081,34.3750,126.3750,2014-03-01,11.2794
진도,서해,34.3781,126.3081,34.3750,126.3750,2014-04-01,12.6120
진도,서해,34.3781,126.3081,34.3750,126.3750,2014-05-01,14.5313
진도,서해,34.3781,126.3081,34.3750,126.3750,2014-06-01,19.3633
진도,서해,34.3781,126.3081,34.3750,126.3750,2014-07-01,21.4519
진도,서해,34.3781,126.3081,34.3750,126.3750,2014-08-01,22.9623
진도,서해,34.3781,126.3081,34.3750,126.3750,2014-09-01,23.6983
진도,서해,34.3781,126.3081,34.3750,126.3750,2014-10-01,20.6290
진도,서해,34.3781,126.3081,34.3750,126.3750,2014-11-01,16.3060
진도,서해,34.3781,126.3081,34.3750,126.3750,2014-12-01,14.2332
진도,서해,34.3781,126.3081,34.3750,126.3750,2015-01-01,12.8565
진도,서해,34.3781,126.3081,34.3750,126.3750,2015-02-01,10.9421
진도,서해,34.3781,126.3081,34.3750,126.3750,2015-03-01,10.0839
진도,서해,34.3781,126.3081,34.3750,126.3750,2015-04-01,11.6807
진도,서해,34.3781,126.3081,34.3750,126.3750,2015-05-01,14.3252
진도,서해,34.3781,126.3081,34.3750,126.3750,2015-06-01,18.3577
진도,서해,34.3781,126.3081,34.3750,126.3750,2015-07-01,21.5139
진도,서해,34.3781,126.3081,34.3750,126.3750,2015-08-01,25.0681
진도,서해,34.3781,126.3081,34.3750,126.3750,2015-09-01,22.7657
진도,서해,34.3781,126.3081,34.3750,126.3750,2015-10-01,19.4981
진도,서해,34.3781,126.3081,34.3750,126.3750,2015-11-01,16.2400
진도,서해,34.3781,126.3081,34.3750,126.3750,2015-12-01,12.6597
진도,서해,34.3781,126.3081,34.3750,126.3750,2016-01-01,12.2071
진도,서해,34.3781,126.3081,34.3750,126.3750,2016-02-01,9.8517
진도,서해,34.3781,126.3081,34.3750,126.3750,2016-03-01,10.3106
진도,서해,34.3781,126.3081,34.3750,126.3750,2016-04-01,12.9893
진도,서해,34.3781,126.3081,34.3750,126.3750,2016-05-01,15.3019
진도,서해,34.3781,126.3081,34.3750,126.3750,2016-06-01,18.0077
진도,서해,34.3781,126.3081,34.3750,126.3750,2016-07-01,22.7868
진도,서해,34.3781,126.3081,34.3750,126.3750,2016-08-01,25.4174
진도,서해,34.3781,126.3081,34.3750,126.3750,2016-09-01,22.6133
진도,서해,34.3781,126.3081,34.3750,126.3750,2016-10-01,20.3981
진도,서해,34.3781,126.3081,34.3750,126.3750,2016-11-01,15.2350
진도,서해,34.3781,126.3081,34.3750,126.3750,2016-12-01,12.6165
진도,서해,34.3781,126.3081,34.3750,126.3750,2017-01-01,11.2832
진도,서해,34.3781,126.3081,34.3750,126.3750,2017-02-01,9.6664
진도,서해,34.3781,126.3081,34.3750,126.3750,2017-03-01,10.5245
진도,서해,34.3781,126.3081,34.3750,126.3750,2017-04-01,11.8177
진도,서해,34.3781,126.3081,34.3750,126.3750,2017-05-01,14.4542
진도,서해,34.3781,126.3081,34.3750,126.3750,2017-06-01,17.4210
진도,서해,34.3781,126.3081,34.3750,126.3750,2017-07-01,22.2494
진도,서해,34.3781,126.3081,34.3750,126.3750,2017-08-01,25.9826
진도,서해,34.3781,126.3081,34.3750,126.3750,2017-09-01,21.7070
진도,서해,34.3781,126.3081,34.3750,126.3750,2017-10-01,19.3765
진도,서해,34.3781,126.3081,34.3750,126.3750,2017-11-01,14.4953
진도,서해,34.3781,126.3081,34.3750,126.3750,2017-12-01,12.3423
진도,서해,34.3781,126.3081,34.3750,126.3750,2018-01-01,10.5445
진도,서해,34.3781,126.3081,34.3750,126.3750,2018-02-01,8.4296
진도,서해,34.3781,126.3081,34.3750,126.3750,2018-03-01,10.2158
진도,서해,34.3781,126.3081,34.3750,126.3750,2018-04-01,12.5347
진도,서해,34.3781,126.3081,34.3750,126.3750,2018-05-01,15.1990
진도,서해,34.3781,126.3081,34.3750,126.3750,2018-06-01,17.7440
진도,서해,34.3781,126.3081,34.3750,126.3750,2018-07-01,22.9148
진도,서해,34.3781,126.3081,34.3750,126.3750,2018-08-01,23.7800
진도,서해,34.3781,126.3081,34.3750,126.3750,2018-09-01,21.5897
진도,서해,34.3781,126.3081,34.3750,126.3750,2018-10-01,17.8416
진도,서해,34.3781,126.3081,34.3750,126.3750,2018-11-01,13.9403
진도,서해,34.3781,126.3081,34.3750,126.3750,2018-12-01,12.3803
진도,서해,34.3781,126.3081,34.3750,126.3750,2019-01-01,10.5652
진도,서해,34.3781,126.3081,34.3750,126.3750,2019-02-01,9.3246
진도,서해,34.3781,126.3081,34.3750,126.3750,2019-03-01,8.9029
진도,서해,34.3781,126.3081,34.3750,126.3750,2019-04-01,12.2983
진도,서해,34.3781,126.3081,34.3750,126.3750,2019-05-01,14.4303
진도,서해,34.3781,126.3081,34.3750,126.3750,2019-06-01,17.1557
진도,서해,34.3781,126.3081,34.3750,126.3750,2019-07-01,18.8197
진도,서해,34.3781,126.3081,34.3750,126.3750,2019-08-01,22.7529
진도,서해,34.3781,126.3081,34.3750,126.3750,2019-09-01,22.0523
진도,서해,34.3781,126.3081,34.3750,126.3750,2019-10-01,20.2252
진도,서해,34.3781,126.3081,34.3750,126.3750,2019-11-01,16.2150
진도,서해,34.3781,126.3081,34.3750,126.3750,2019-12-01,12.9935
진도,서해,34.3781,126.3081,34.3750,126.3750,2020-01-01,10.9710
진도,서해,34.3781,126.3081,34.3750,126.3750,2020-02-01,11.6638
진도,서해,34.3781,126.3081,34.3750,126.3750,2020-03-01,11.1990
진도,서해,34.3781,126.3081,34.3750,126.3750,2020-04-01,12.1403
진도,서해,34.3781,126.3081,34.3750,126.3750,2020-05-01,13.9239
진도,서해,34.3781,126.3081,34.3750,126.3750,2020-06-01,18.3233
진도,서해,34.3781,126.3081,34.3750,126.3750,2020-07-01,19.0606
진도,서해,34.3781,126.3081,34.3750,126.3750,2020-08-01,23.3977
진도,서해,34.3781,126.3081,34.3750,126.3750,2020-09-01,24.5237
진도,서해,34.3781,126.3081,34.3750,126.3750,2020-10-01,20.5139
진도,서해,34.3781,126.3081,34.3750,126.3750,2020-11-01,16.2277
진도,서해,34.3781,126.3081,34.3750,126.3750,2020-12-01,12.5203
진도,서해,34.3781,126.3081,34.3750,126.3750,2021-01-01,10.3332
진도,서해,34.3781,126.3081,34.3750,126.3750,2021-02-01,9.6311
진도,서해,34.3781,126.3081,34.3750,126.3750,2021-03-01,10.2168
진도,서해,34.3781,126.3081,34.3750,126.3750,2021-04-01,12.5723
진도,서해,34.3781,126.3081,34.3750,126.3750,2021-05-01,14.9819
진도,서해,34.3781,126.3081,34.3750,126.3750,2021-06-01,18.4907
진도,서해,34.3781,126.3081,34.3750,126.3750,2021-07-01,23.2758
진도,서해,34.3781,126.3081,34.3750,126.3750,2021-08-01,23.9787
진도,서해,34.3781,126.3081,34.3750,126.3750,2021-09-01,23.4903
진도,서해,34.3781,126.3081,34.3750,126.3750,2021-10-01,21.2071
진도,서해,34.3781,126.3081,34.3750,126.3750,2021-11-01,15.2263
진도,서해,34.3781,126.3081,34.3750,126.3750,2021-12-01,13.1168
진도,서해,34.3781,126.3081,34.3750,126.3750,2022-01-01,10.5523
진도,서해,34.3781,126.3081,34.3750,126.3750,2022-02-01,7.8282
진도,서해,34.3781,126.3081,34.3750,126.3750,2022-03-01,8.7487
진도,서해,34.3781,126.3081,34.3750,126.3750,2022-04-01,11.3070
진도,서해,34.3781,126.3081,34.3750,126.3750,2022-05-01,13.9052
진도,서해,34.3781,126.3081,34.3750,126.3750,2022-06-01,17.1790
진도,서해,34.3781,126.3081,34.3750,126.3750,2022-07-01,22.1065
진도,서해,34.3781,126.3081,34.3750,126.3750,2022-08-01,24.6190
진도,서해,34.3781,126.3081,34.3750,126.3750,2022-09-01,23.0563
진도,서해,34.3781,126.3081,34.3750,126.3750,2022-10-01,18.8423
진도,서해,34.3781,126.3081,34.3750,126.3750,2022-11-01,14.9237
진도,서해,34.3781,126.3081,34.3750,126.3750,2022-12-01,11.6639
진도,서해,34.3781,126.3081,34.3750,126.3750,2023-01-01,9.6300
진도,서해,34.3781,126.3081,34.3750,126.3750,2023-02-01,8.6889
진도,서해,34.3781,126.3081,34.3750,126.3750,2023-03-01,10.1758
진도,서해,34.3781,126.3081,34.3750,126.3750,2023-04-01,12.3267
진도,서해,34.3781,126.3081,34.3750,126.3750,2023-05-01,15.3216
진도,서해,34.3781,126.3081,34.3750,126.3750,2023-06-01,18.9727
진도,서해,34.3781,126.3081,34.3750,126.3750,2023-07-01,22.0794
진도,서해,34.3781,126.3081,34.3750,126.3750,2023-08-01,25.7226
진도,서해,34.3781,126.3081,34.3750,126.3750,2023-09-01,25.1453
진도,서해,34.3781,126.3081,34.3750,126.3750,2023-10-01,19.7432
진도,서해,34.3781,126.3081,34.3750,126.3750,2023-11-01,15.6693
진도,서해,34.3781,126.3081,34.3750,126.3750,2023-12-01,12.5935
진도,서해,34.3781,126.3081,34.3750,126.3750,2024-01-01,10.9926
진도,서해,34.3781,126.3081,34.3750,126.3750,2024-02-01,10.3824
진도,서해,34.3781,126.3081,34.3750,126.3750,2024-03-01,10.9394
진도,서해,34.3781,126.3081,34.3750,126.3750,2024-04-01,13.8680
진도,서해,34.3781,126.3081,34.3750,126.3750,2024-05-01,17.0910
진도,서해,34.3781,126.3081,34.3750,126.3750,2024-06-01,19.6553
진도,서해,34.3781,126.3081,34.3750,126.3750,2024-07-01,21.9035
진도,서해,34.3781,126.3081,34.3750,126.3750,2024-08-01,26.2258
진도,서해,34.3781,126.3081,34.3750,126.3750,2024-09-01,26.9573
진도,서해,34.3781,126.3081,34.3750,126.3750,2024-10-01,22.4135
진도,서해,34.3781,126.3081,34.3750,126.3750,2024-11-01,17.3953
진도,서해,34.3781,126.3081,34.3750,126.3750,2024-12-01,12.0177
진도,서해,34.3781,126.3081,34.3750,126.3750,2025-01-01,9.2919
진도,서해,34.3781,126.3081,34.3750,126.3750,2025-02-01,7.4621
진도,서해,34.3781,126.3081,34.3750,126.3750,2025-03-01,8.2700
진도,서해,34.3781,126.3081,34.3750,126.3750,2025-04-01,11.0053
진도,서해,34.3781,126.3081,34.3750,126.3750,2025-05-01,14.0416
진도,서해,34.3781,126.3081,34.3750,126.3750,2025-06-01,18.1467
진도,서해,34.3781,126.3081,34.3750,126.3750,2025-07-01,23.6939
진도,서해,34.3781,126.3081,34.3750,126.3750,2025-08-01,25.6458
진도,서해,34.3781,126.3081,34.3750,126.3750,2025-09-01,24.3050
진도,서해,34.3781,126.3081,34.3750,126.3750,2025-10-01,21.9445
진도,서해,34.3781,126.3081,34.3750,126.3750,2025-11-01,16.5610
진도,서해,34.3781,126.3081,34.3750,126.3750,2025-12-01,12.5826
진도,서해,34.3781,126.3081,34.3750,126.3750,2026-01-01,9.8532
진도,서해,34.3781,126.3081,34.3750,126.3750,2026-02-01,8.9593
진도,서해,34.3781,126.3081,34.3750,126.3750,2026-03-01,9.9758
진도,서해,34.3781,126.3081,34.3750,126.3750,2026-04-01,11.3397
부산,남해,35.0961,129.0356,35.1250,129.1250,1981-09-01,23.5223
부산,남해,35.0961,129.0356,35.1250,129.1250,1981-10-01,22.9358
부산,남해,35.0961,129.0356,35.1250,129.1250,1981-11-01,19.6490
부산,남해,35.0961,129.0356,35.1250,129.1250,1981-12-01,16.8381
부산,남해,35.0961,129.0356,35.1250,129.1250,1982-01-01,14.4287
부산,남해,35.0961,129.0356,35.1250,129.1250,1982-02-01,12.3818
부산,남해,35.0961,129.0356,35.1250,129.1250,1982-03-01,13.9029
부산,남해,35.0961,129.0356,35.1250,129.1250,1982-04-01,14.8080
부산,남해,35.0961,129.0356,35.1250,129.1250,1982-05-01,17.5374
부산,남해,35.0961,129.0356,35.1250,129.1250,1982-06-01,20.6260
부산,남해,35.0961,129.0356,35.1250,129.1250,1982-07-01,23.3532
부산,남해,35.0961,129.0356,35.1250,129.1250,1982-08-01,26.0474
부산,남해,35.0961,129.0356,35.1250,129.1250,1982-09-01,24.1110
부산,남해,35.0961,129.0356,35.1250,129.1250,1982-10-01,21.5339
부산,남해,35.0961,129.0356,35.1250,129.1250,1982-11-01,18.5797
부산,남해,35.0961,129.0356,35.1250,129.1250,1982-12-01,16.9200
부산,남해,35.0961,129.0356,35.1250,129.1250,1983-01-01,14.7787
부산,남해,35.0961,129.0356,35.1250,129.1250,1983-02-01,13.2989
부산,남해,35.0961,129.0356,35.1250,129.1250,1983-03-01,13.4610
부산,남해,35.0961,129.0356,35.1250,129.1250,1983-04-01,14.6260
부산,남해,35.0961,129.0356,35.1250,129.1250,1983-05-01,16.8316
부산,남해,35.0961,129.0356,35.1250,129.1250,1983-06-01,19.9407
부산,남해,35.0961,129.0356,35.1250,129.1250,1983-07-01,22.6287
부산,남해,35.0961,129.0356,35.1250,129.1250,1983-08-01,25.0674
부산,남해,35.0961,129.0356,35.1250,129.1250,1983-09-01,25.0140
부산,남해,35.0961,129.0356,35.1250,129.1250,1983-10-01,22.3658
부산,남해,35.0961,129.0356,35.1250,129.1250,1983-11-01,18.5323
부산,남해,35.0961,129.0356,35.1250,129.1250,1983-12-01,16.3826
부산,남해,35.0961,129.0356,35.1250,129.1250,1984-01-01,13.4390
부산,남해,35.0961,129.0356,35.1250,129.1250,1984-02-01,12.3259
부산,남해,35.0961,129.0356,35.1250,129.1250,1984-03-01,12.0748
부산,남해,35.0961,129.0356,35.1250,129.1250,1984-04-01,13.0347
부산,남해,35.0961,129.0356,35.1250,129.1250,1984-05-01,15.2600
부산,남해,35.0961,129.0356,35.1250,129.1250,1984-06-01,19.8717
부산,남해,35.0961,129.0356,35.1250,129.1250,1984-07-01,22.7210
부산,남해,35.0961,129.0356,35.1250,129.1250,1984-08-01,27.1590
부산,남해,35.0961,129.0356,35.1250,129.1250,1984-09-01,24.2687
부산,남해,35.0961,129.0356,35.1250,129.1250,1984-10-01,21.0194
부산,남해,35.0961,129.0356,35.1250,129.1250,1984-11-01,17.4777
부산,남해,35.0961,129.0356,35.1250,129.1250,1984-12-01,16.3481
부산,남해,35.0961,129.0356,35.1250,129.1250,1985-01-01,13.8197
부산,남해,35.0961,129.0356,35.1250,129.1250,1985-02-01,13.1707
부산,남해,35.0961,129.0356,35.1250,129.1250,1985-03-01,12.5481
부산,남해,35.0961,129.0356,35.1250,129.1250,1985-04-01,14.0990
